Date,Region,New_Tests,Total_Tests,Avg_Testing_Rate,Positivity,Turn_Around,Tests_epi_week
2020-03-30,Fraser,431,15590,691.1428571428571,4.09,27.2,3258
2020-03-30,Interior,122,6275,410.42857142857144,2.47,25.4,1056
2020-03-30,Northern,51,1551,87.28571428571429,1.8,103,391
2020-03-30,Unknown,0,0,NA,0,0,0
2020-03-30,Vancouver Coastal,367,14222,509,6.06,14,2114
2020-03-30,Vancouver Island,166,5714,271.14285714285717,1.32,31,1207
2020-03-31,BC,889,44263,1750.7142857142858,3.91,24.1,8027
2020-03-31,Fraser,480,16070,652.2857142857143,4.18,27.3,3258
2020-03-31,Interior,8,6283,336,2.34,101.6,1056
2020-03-31,Northern,72,1623,95,1.5,79,391
2020-03-31,Unknown,0,0,NA,0,0,0
2020-03-31,Vancouver Coastal,324,14546,450.14285714285717,6.47,16.5,2114
2020-03-31,Vancouver Island,5,5719,217.28571428571428,1.25,78,1207
2020-04-01,BC,1161,45424,1581.4285714285713,3.91,24.9,8027
2020-04-01,Fraser,436,16506,559.5714285714286,4.54,27.6,3258
2020-04-01,Interior,219,6502,319.42857142857144,2.46,22.8,1056
2020-04-01,Northern,16,1639,78.57142857142857,1.64,84.9,391
2020-04-01,Unknown,1,23,1.1428571428571428,0,0,1
2020-04-01,Vancouver Coastal,288,14834,386.57142857142856,6.39,13.3,2114
2020-04-01,Vancouver Island,201,5920,237.14285714285714,1.08,31,1207
2020-04-02,BC,1146,46570,1385.5714285714287,4.11,25.2,8027
2020-04-02,Fraser,505,17011,536.2857142857143,4.4,24.4,3258
2020-04-02,Interior,16,6518,214.71428571428572,2.33,54,1056
2020-04-02,Northern,107,1746,71.42857142857143,1.8,79,391
2020-04-02,Unknown,0,0,NA,0,0,0
2020-04-02,Vancouver Coastal,309,15143,350.14285714285717,7.02,11.9,2114
2020-04-02,Vancouver Island,209,6129,212.85714285714286,1.21,31,1207
2020-04-03,BC,1134,47704,1261.142857142857,4.23,31,8027
2020-04-03,Fraser,414,17425,495.2857142857143,4.41,29.6,3258
2020-04-03,Interior,207,6725,190.42857142857142,2.93,31,1056
2020-04-03,Northern,43,1789,61.57142857142857,1.86,79,391
2020-04-03,Unknown,0,0,NA,0,0,0
2020-04-03,Vancouver Coastal,245,15388,323,6.77,15.2,2114
2020-04-03,Vancouver Island,225,6354,190.71428571428572,1.5,31,1207
2020-04-04,BC,1134,48838,1146.7142857142858,4.25,25.9,8027
2020-04-04,Fraser,483,17908,465.42857142857144,4.51,27.2,3258
2020-04-04,Interior,163,6888,150.85714285714286,2.84,23.8,1056
2020-04-04,Northern,59,1848,55.857142857142854,2.05,79,391
2020-04-04,Unknown,0,0,NA,0,0,0
2020-04-04,Vancouver Coastal,246,15634,302,6.62,16.3,2114
2020-04-04,Vancouver Island,183,6537,172.42857142857142,1.33,31,1207
2020-04-05,BC,718,49556,1045.5714285714287,4.25,24.2,7569
2020-04-05,Fraser,149,18057,414,4.73,26.4,2808
2020-04-05,Interior,146,7034,125.85714285714286,2.84,22.7,1105
2020-04-05,Northern,57,1905,57.857142857142854,2.22,79,421
2020-04-05,Unknown,0,0,NA,0,0,0
2020-04-05,Vancouver Coastal,203,15837,283.14285714285717,6.31,12.8,1946
2020-04-05,Vancouver Island,163,6700,164.57142857142858,1.3,31,1289
2020-04-06,BC,1065,50621,1035.2857142857142,4.39,29.8,7569
2020-04-06,Fraser,449,18506,416.57142857142856,5.32,33.5,2808
2020-04-06,Interior,123,7157,126,2.27,21.9,1105
2020-04-06,Northern,55,1960,58.42857142857143,1.96,55,421
2020-04-06,Unknown,0,0,NA,0,0,0
2020-04-06,Vancouver Coastal,290,16127,272.14285714285717,6.35,13.1,1946
2020-04-06,Vancouver Island,148,6848,162,1.23,31,1289
2020-04-07,BC,1016,51637,1053.4285714285713,4.48,27.7,7569
2020-04-07,Fraser,406,18912,406,5.77,30.1,2808
2020-04-07,Interior,173,7330,149.57142857142858,2.58,22.5,1105
2020-04-07,Northern,18,1978,50.714285714285715,1.97,55,421
2020-04-07,Unknown,0,0,NA,0,0,0
2020-04-07,Vancouver Coastal,210,16337,255.85714285714286,6.48,13.9,1946
2020-04-07,Vancouver Island,209,7057,191.14285714285714,1.2,31,1289
2020-04-08,BC,1270,52907,1069,4.45,26.3,7569
2020-04-08,Fraser,480,19392,412.2857142857143,6.1,29.2,2808
2020-04-08,Interior,189,7519,145.28571428571428,2.06,19.2,1105
2020-04-08,Northern,78,2056,59.57142857142857,2.16,79,421
2020-04-08,Unknown,0,0,NA,0,0,0
2020-04-08,Vancouver Coastal,337,16674,262.85714285714283,5.98,14.1,1946
2020-04-08,Vancouver Island,186,7243,189,1.28,31,1289
2020-04-09,BC,1299,54206,1090.857142857143,4.32,24.7,7569
2020-04-09,Fraser,525,19917,415.14285714285717,6.37,28.5,2808
2020-04-09,Interior,165,7684,166.57142857142858,2.4,19,1105
2020-04-09,Northern,89,2145,57,1.75,55,421
2020-04-09,Unknown,0,0,NA,0,0,0
2020-04-09,Vancouver Coastal,328,17002,265.57142857142856,5.22,8.8,1946
2020-04-09,Vancouver Island,192,7435,186.57142857142858,1,31,1289
2020-04-10,BC,1394,55600,1128,4.31,25,7569
2020-04-10,Fraser,554,20471,435.14285714285717,6.57,27.1,2808
2020-04-10,Interior,188,7872,163.85714285714286,2.09,21.2,1105
2020-04-10,Northern,72,2217,61.142857142857146,1.87,55,421
2020-04-10,Unknown,0,0,NA,0,0,0
2020-04-10,Vancouver Coastal,375,17377,284.14285714285717,4.98,19.1,1946
2020-04-10,Vancouver Island,205,7640,183.71428571428572,0.7,31,1289
2020-04-11,BC,807,56407,1081.2857142857142,4.32,26.5,7569
2020-04-11,Fraser,245,20716,401.14285714285717,6.91,27.2,2808
2020-04-11,Interior,121,7993,157.85714285714286,2.44,20,1105
2020-04-11,Northern,52,2269,60.142857142857146,1.9,55,421
2020-04-11,Unknown,0,0,NA,0,0,0
2020-04-11,Vancouver Coastal,203,17580,278,4.52,11,1946
2020-04-11,Vancouver Island,186,7826,184.14285714285714,0.78,31,1289
2020-04-12,BC,847,57254,1099.7142857142858,4.43,26.9,7822
2020-04-12,Fraser,403,21119,437.42857142857144,6.73,27.9,2885
2020-04-12,Interior,139,8132,156.85714285714286,2.91,21.5,1032
2020-04-12,Northern,5,2274,52.714285714285715,1.9,27.5,362
2020-04-12,Unknown,0,0,NA,0,0,0
2020-04-12,Vancouver Coastal,154,17734,271,4.38,18.7,2309
2020-04-12,Vancouver Island,146,7972,181.71428571428572,1.02,31,1234
2020-04-13,BC,758,58012,1055.857142857143,4.3,26,7822
2020-04-13,Fraser,241,21360,407.7142857142857,6.27,25.8,2885
2020-04-13,Interior,111,8243,155.14285714285714,3.68,27.5,1032
2020-04-13,Northern,85,2359,57,2.26,67,362
2020-04-13,Unknown,0,0,NA,0,0,0
2020-04-13,Vancouver Coastal,214,17948,260.14285714285717,4.01,18.9,2309
2020-04-13,Vancouver Island,107,8079,175.85714285714286,1.38,31,1234
2020-04-14,BC,986,58998,1051.5714285714287,4.4,19.3,7822
2020-04-14,Fraser,341,21701,398.42857142857144,6.2,26.5,2885
2020-04-14,Interior,118,8361,147.28571428571428,3.78,23.4,1032
2020-04-14,Northern,47,2406,61.142857142857146,2.34,43,362
2020-04-14,Unknown,0,0,NA,0,0,0
2020-04-14,Vancouver Coastal,350,18298,280.14285714285717,4.23,12.4,2309
2020-04-14,Vancouver Island,130,8209,164.57142857142858,1.65,19,1234
2020-04-15,BC,1371,60369,1066,4.4,19.8,7822
2020-04-15,Fraser,557,22258,409.42857142857144,6.32,26.4,2885
2020-04-15,Interior,171,8532,144.71428571428572,3.95,22.3,1032
2020-04-15,Northern,43,2449,56.142857142857146,2.54,43,362
2020-04-15,Unknown,0,0,NA,0,0,0
2020-04-15,Vancouver Coastal,402,18700,289.42857142857144,3.75,10.9,2309
2020-04-15,Vancouver Island,198,8407,166.28571428571428,1.8,19,1234
2020-04-16,BC,1434,61803,1085.2857142857142,4.33,19.5,7822
2020-04-16,Fraser,588,22846,418.42857142857144,6.15,24.8,2885
2020-04-16,Interior,193,8725,148.71428571428572,3.55,25.1,1032
2020-04-16,Northern,82,2531,55.142857142857146,2.33,43,362
2020-04-16,Unknown,0,0,NA,0,0,0
2020-04-16,Vancouver Coastal,357,19057,293.57142857142856,3.94,11.3,2309
2020-04-16,Vancouver Island,214,8621,169.42857142857142,1.85,19,1234
2020-04-17,BC,1275,63078,1068.2857142857142,4.09,19.5,7822
2020-04-17,Fraser,444,23290,402.7142857142857,5.75,23.6,2885
2020-04-17,Interior,163,8888,145.14285714285714,3.54,23.8,1032
2020-04-17,Northern,30,2561,49.142857142857146,2.62,43,362
2020-04-17,Unknown,0,0,NA,0,0,0
2020-04-17,Vancouver Coastal,400,19457,297.14285714285717,3.61,17.4,2309
2020-04-17,Vancouver Island,238,8859,174.14285714285714,1.97,19,1234
2020-04-18,BC,1151,64229,1117.4285714285713,4.07,20.3,7822
2020-04-18,Fraser,311,23601,412.14285714285717,5.55,26.5,2885
2020-04-18,Interior,137,9025,147.42857142857142,3.29,23.4,1032
2020-04-18,Northern,70,2631,51.714285714285715,3.31,43,362
2020-04-18,Unknown,0,0,NA,0,0,0
2020-04-18,Vancouver Coastal,432,19889,329.85714285714283,3.77,18.7,2309
2020-04-18,Vancouver Island,201,9060,176.28571428571428,2.03,19,1234
2020-04-19,BC,1113,65342,1155.4285714285713,3.99,26.2,13314
2020-04-19,Fraser,493,24094,425,5.55,28.7,4894
2020-04-19,Interior,141,9166,147.71428571428572,2.8,26.7,1957
2020-04-19,Northern,13,2644,52.857142857142854,3.51,43,654
2020-04-19,Unknown,0,0,NA,0,0,0
2020-04-19,Vancouver Coastal,309,20198,352,3.73,21.2,3761
2020-04-19,Vancouver Island,157,9217,177.85714285714286,1.93,19,2048
2020-04-20,BC,1232,66574,1223.142857142857,3.91,23.3,13314
2020-04-20,Fraser,555,24649,469.85714285714283,5.66,26,4894
2020-04-20,Interior,170,9336,156.14285714285714,2.29,23.5,1957
2020-04-20,Northern,85,2729,52.857142857142854,2.97,43,654
2020-04-20,Unknown,0,0,NA,0,0,0
2020-04-20,Vancouver Coastal,247,20445,356.7142857142857,3.44,15.6,3761
2020-04-20,Vancouver Island,175,9392,187.57142857142858,2.06,19,2048
2020-04-21,BC,1530,68104,1300.857142857143,3.98,19.4,13314
2020-04-21,Fraser,633,25282,511.57142857142856,5.36,22.9,4894
2020-04-21,Interior,168,9504,163.28571428571428,2.1,25.3,1957
2020-04-21,Northern,71,2800,56.285714285714285,2.79,19,654
2020-04-21,Unknown,0,0,NA,0,0,0
2020-04-21,Vancouver Coastal,453,20898,371.42857142857144,4.31,16.9,3761
2020-04-21,Vancouver Island,205,9597,198.28571428571428,1.66,19,2048
2020-04-22,BC,1987,70091,1388.857142857143,3.48,20.9,13314
2020-04-22,Fraser,632,25914,522.2857142857143,4.43,23.6,4894
2020-04-22,Interior,370,9874,191.71428571428572,1.86,26.7,1957
2020-04-22,Northern,107,2907,65.42857142857143,2.18,19,654
2020-04-22,Unknown,0,0,NA,0,0,0
2020-04-22,Vancouver Coastal,633,21531,404.42857142857144,4.2,16.2,3761
2020-04-22,Vancouver Island,245,9842,205,1.53,19,2048
2020-04-23,BC,2479,72570,1538.142857142857,3.41,22.3,13314
2020-04-23,Fraser,949,26863,573.8571428571429,4.63,24.6,4894
2020-04-23,Interior,337,10211,212.28571428571428,1.55,28.8,1957
2020-04-23,Northern,133,3040,72.71428571428571,1.96,35,654
2020-04-23,Unknown,0,0,NA,0,0,0
2020-04-23,Vancouver Coastal,658,22189,447.42857142857144,3.96,17.8,3761
2020-04-23,Vancouver Island,402,10244,231.85714285714286,1.48,19,2048
2020-04-24,BC,2604,75174,1728,3.32,23.7,13314
2020-04-24,Fraser,974,27837,649.5714285714286,4.77,26.7,4894
2020-04-24,Interior,432,10643,250.71428571428572,1.37,28.8,1957
2020-04-24,Northern,112,3152,84.42857142857143,1.69,19,654
2020-04-24,Unknown,0,0,NA,0,0,0
2020-04-24,Vancouver Coastal,682,22871,487.7142857142857,3.78,19,3761
2020-04-24,Vancouver Island,404,10648,255.57142857142858,1.23,19,2048
2020-04-25,BC,2369,77543,1902,3.04,20.6,13314
2020-04-25,Fraser,658,28495,699.1428571428571,4.56,28.4,4894
2020-04-25,Interior,339,10982,279.57142857142856,1.23,27.6,1957
2020-04-25,Northern,133,3285,93.42857142857143,0.92,19,654
2020-04-25,Unknown,0,0,NA,0,0,0
2020-04-25,Vancouver Coastal,779,23650,537.2857142857143,3.54,19,3761
2020-04-25,Vancouver Island,460,11108,292.57142857142856,0.93,19,2048
2020-04-26,BC,2187,79730,2055.4285714285716,2.86,26.2,18073
2020-04-26,Fraser,964,29459,766.4285714285714,4.25,29.1,6910
2020-04-26,Interior,263,11245,297,1.49,29.8,2582
2020-04-26,Northern,100,3385,105.85714285714286,0.67,38.1,885
2020-04-26,Unknown,0,0,NA,0,0,0
2020-04-26,Vancouver Coastal,540,24190,570.2857142857143,3.26,17.8,4758
2020-04-26,Vancouver Island,320,11428,315.85714285714283,0.81,19,2937
2020-04-27,BC,2112,81842,2181.1428571428573,2.76,23.8,18073
2020-04-27,Fraser,927,30386,819.5714285714286,4.08,27,6910
2020-04-27,Interior,285,11530,313.42857142857144,1.46,26,2582
2020-04-27,Northern,73,3458,104.14285714285714,1.23,19,885
2020-04-27,Unknown,0,0,NA,0,0,0
2020-04-27,Vancouver Coastal,502,24692,606.7142857142857,3.18,15.2,4758
2020-04-27,Vancouver Island,325,11753,337.2857142857143,0.51,19,2937
2020-04-28,BC,2873,84715,2373,2.39,22.3,18073
2020-04-28,Fraser,1230,31616,904.8571428571429,3.9,25.9,6910
2020-04-28,Interior,404,11934,347.14285714285717,1.15,24.6,2582
2020-04-28,Northern,90,3548,106.85714285714286,1.2,20.2,885
2020-04-28,Unknown,1,24,1.1428571428571428,0,24,1
2020-04-28,Vancouver Coastal,703,25395,642.4285714285714,2.22,18,4758
2020-04-28,Vancouver Island,445,12198,371.57142857142856,0.5,19,2937
2020-04-29,BC,2651,87366,2467.8571428571427,2.34,21.1,18073
2020-04-29,Fraser,932,32548,947.7142857142857,3.96,24.5,6910
2020-04-29,Interior,346,12280,343.7142857142857,1.16,27.5,2582
2020-04-29,Northern,133,3681,110.57142857142857,1.55,43,885
2020-04-29,Unknown,0,0,NA,0,0,0
2020-04-29,Vancouver Coastal,785,26180,664.1428571428571,1.96,16.9,4758
2020-04-29,Vancouver Island,455,12653,401.57142857142856,0.36,19,2937
2020-04-30,BC,2768,90134,2509.1428571428573,2.03,23.9,18073
2020-04-30,Fraser,979,33527,952,3.35,26.3,6910
2020-04-30,Interior,447,12727,359.42857142857144,1.23,28.3,2582
2020-04-30,Northern,189,3870,118.57142857142857,1.81,43,885
2020-04-30,Unknown,0,0,NA,0,0,0
2020-04-30,Vancouver Coastal,689,26869,668.5714285714286,1.73,20.2,4758
2020-04-30,Vancouver Island,464,13117,410.42857142857144,0.24,19,2937
2020-05-01,BC,2689,92823,2521.285714285714,1.97,23.8,18073
2020-05-01,Fraser,931,34458,945.8571428571429,3.32,25.7,6910
2020-05-01,Interior,416,13143,357.14285714285717,1.12,32.5,2582
2020-05-01,Northern,136,4006,122,1.76,20.1,885
2020-05-01,Unknown,0,0,NA,0,0,0
2020-05-01,Vancouver Coastal,691,27560,669.8571428571429,1.64,19,4758
2020-05-01,Vancouver Island,515,13632,426.2857142857143,0.27,19,2937
2020-05-02,BC,2793,95616,2581.8571428571427,1.94,26.5,18073
2020-05-02,Fraser,947,35405,987.1428571428571,3.24,28,6910
2020-05-02,Interior,421,13564,368.85714285714283,1.12,34.8,2582
2020-05-02,Northern,164,4170,126.42857142857143,1.92,19,885
2020-05-02,Unknown,0,0,NA,0,0,0
2020-05-02,Vancouver Coastal,848,28408,679.7142857142857,1.56,23.6,4758
2020-05-02,Vancouver Island,413,14045,419.57142857142856,0.24,19,2937
2020-05-03,BC,1966,97582,2550.285714285714,1.97,24.2,14196
2020-05-03,Fraser,717,36122,951.8571428571429,3.41,26.6,5195
2020-05-03,Interior,312,13876,375.85714285714283,0.8,32.9,2273
2020-05-03,Northern,76,4246,123,2.21,19,662
2020-05-03,Unknown,0,0,NA,0,0,0
2020-05-03,Vancouver Coastal,478,28886,670.8571428571429,1.66,19,3717
2020-05-03,Vancouver Island,383,14428,428.57142857142856,0.2,19,2349
2020-05-04,BC,1709,99291,2492.714285714286,1.86,18.6,14196
2020-05-04,Fraser,522,36644,894,3.42,18.5,5195
2020-05-04,Interior,277,14153,374.7142857142857,0.69,22.1,2273
2020-05-04,Northern,58,4304,120.85714285714286,1.89,19,662
2020-05-04,Unknown,0,0,NA,0,0,0
2020-05-04,Vancouver Coastal,551,29437,677.8571428571429,1.52,10.5,3717
2020-05-04,Vancouver Island,301,14729,425.14285714285717,0.17,19,2349
2020-05-05,BC,2078,101369,2379.1428571428573,1.87,19,14196
2020-05-05,Fraser,914,37558,848.8571428571429,3.42,23.8,5195
2020-05-05,Interior,264,14417,354.7142857142857,0.77,24.1,2273
2020-05-05,Northern,93,4397,121.28571428571429,2.24,19,662
2020-05-05,Unknown,0,0,NA,0,0,0
2020-05-05,Vancouver Coastal,483,29920,646.4285714285714,1.46,13.2,3717
2020-05-05,Vancouver Island,324,15053,407.85714285714283,0.14,19,2349
2020-05-06,BC,2282,103651,2326.4285714285716,1.84,21.4,14196
2020-05-06,Fraser,756,38314,823.7142857142857,3.3,23.2,5195
2020-05-06,Interior,389,14806,360.85714285714283,0.59,27.9,2273
2020-05-06,Northern,120,4517,119.42857142857143,1.79,38.3,662
2020-05-06,Unknown,0,0,NA,0,0,0
2020-05-06,Vancouver Coastal,631,30551,624.4285714285714,1.72,17.1,3717
2020-05-06,Vancouver Island,386,15439,398,0.14,19,2349
2020-05-07,BC,2405,106056,2274.5714285714284,1.89,20.4,14196
2020-05-07,Fraser,877,39191,809.1428571428571,3.46,22.9,5195
2020-05-07,Interior,400,15206,354.14285714285717,0.44,28.2,2273
2020-05-07,Northern,132,4649,111.28571428571429,1.54,22.9,662
2020-05-07,Unknown,0,0,NA,0,0,0
2020-05-07,Vancouver Coastal,620,31171,614.5714285714286,1.79,16.3,3717
2020-05-07,Vancouver Island,376,15815,385.42857142857144,0.19,19,2349
2020-05-08,BC,1965,108021,2171.1428571428573,1.78,19,14196
2020-05-08,Fraser,721,39912,779.1428571428571,3.14,20.5,5195
2020-05-08,Interior,298,15504,337.2857142857143,0.42,26.9,2273
2020-05-08,Northern,120,4769,109,1.7,19,662
2020-05-08,Unknown,0,0,NA,0,0,0
2020-05-08,Vancouver Coastal,495,31666,586.5714285714286,1.78,12.3,3717
2020-05-08,Vancouver Island,331,16146,359.14285714285717,0.12,19,2349
2020-05-09,BC,1791,109812,2028,1.78,20,14196
2020-05-09,Fraser,688,40600,742.1428571428571,3.31,21,5195
2020-05-09,Interior,333,15837,324.7142857142857,0.48,32,2273
2020-05-09,Northern,63,4832,94.57142857142857,1.66,19,662
2020-05-09,Unknown,0,0,NA,0,0,0
2020-05-09,Vancouver Coastal,459,32125,531,1.51,18.6,3717
2020-05-09,Vancouver Island,248,16394,335.57142857142856,0.09,19,2349
2020-05-10,BC,1267,111079,1928.142857142857,1.68,19.2,11997
2020-05-10,Fraser,455,41055,704.7142857142857,3.08,23.9,4337
2020-05-10,Interior,186,16023,306.7142857142857,0.56,22.8,1777
2020-05-10,Northern,62,4894,92.57142857142857,1.7,19,503
2020-05-10,Unknown,0,0,NA,0,0,0
2020-05-10,Vancouver Coastal,368,32493,515.2857142857143,1.39,17.1,3415
2020-05-10,Vancouver Island,196,16590,308.85714285714283,0.09,19,1964
2020-05-11,BC,1279,112358,1866.7142857142858,1.61,19,11997
2020-05-11,Fraser,383,41438,684.8571428571429,2.9,21.3,4337
2020-05-11,Interior,174,16197,292,0.59,23.2,1777
2020-05-11,Northern,50,4944,91.42857142857143,1.88,19,503
2020-05-11,Unknown,0,0,NA,0,0,0
2020-05-11,Vancouver Coastal,462,32955,502.57142857142856,1.31,11.6,3415
2020-05-11,Vancouver Island,210,16800,295.85714285714283,0.1,19,1964
2020-05-12,BC,1738,114096,1818.142857142857,1.52,20.1,11997
2020-05-12,Fraser,715,42153,656.4285714285714,2.76,21.5,4337
2020-05-12,Interior,213,16410,284.7142857142857,0.55,23.9,1777
2020-05-12,Northern,46,4990,84.71428571428571,1.35,19,503
2020-05-12,Unknown,0,0,NA,0,0,0
2020-05-12,Vancouver Coastal,509,33464,506.2857142857143,1.27,14.1,3415
2020-05-12,Vancouver Island,255,17055,286,0.1,19,1964
2020-05-13,BC,2083,116179,1789.7142857142858,1.57,19.6,11997
2020-05-13,Fraser,771,42924,658.5714285714286,3.04,21.9,4337
2020-05-13,Interior,298,16708,271.7142857142857,0.53,23.9,1777
2020-05-13,Northern,88,5078,80.14285714285714,1.78,21.2,503
2020-05-13,Unknown,0,0,NA,0,0,0
2020-05-13,Vancouver Coastal,557,34021,495.7142857142857,1.01,18,3415
2020-05-13,Vancouver Island,369,17424,283.57142857142856,0.1,19,1964
2020-05-14,BC,2180,118359,1757.5714285714287,1.5,21,11997
2020-05-14,Fraser,753,43677,640.8571428571429,3.01,21.9,4337
2020-05-14,Interior,353,17061,265,0.54,29,1777
2020-05-14,Northern,96,5174,75,1.9,43,503
2020-05-14,Unknown,1,25,1.1428571428571428,0,35.3,1
2020-05-14,Vancouver Coastal,648,34669,499.7142857142857,0.86,18.9,3415
2020-05-14,Vancouver Island,329,17753,276.85714285714283,0,19,1964
2020-05-15,BC,1643,120002,1711.5714285714287,1.56,20.7,11997
2020-05-15,Fraser,604,44281,624.1428571428571,3.25,23.4,4337
2020-05-15,Interior,217,17278,253.42857142857142,0.56,38.5,1777
2020-05-15,Northern,85,5259,70,2.04,19,503
2020-05-15,Unknown,0,0,NA,0,0,0
2020-05-15,Vancouver Coastal,417,35086,488.57142857142856,0.7,14.6,3415
2020-05-15,Vancouver Island,320,18073,275.2857142857143,0.05,19,1964
2020-05-16,BC,1807,121809,1713.857142857143,1.49,21,11997
2020-05-16,Fraser,656,44937,619.5714285714286,3.04,22.1,4337
2020-05-16,Interior,336,17614,253.85714285714286,0.51,29.4,1777
2020-05-16,Northern,76,5335,71.85714285714286,1.99,19,503
2020-05-16,Unknown,0,0,NA,0,0,0
2020-05-16,Vancouver Coastal,454,35540,487.85714285714283,0.79,19.1,3415
2020-05-16,Vancouver Island,285,18358,280.57142857142856,0.05,19,1964
2020-05-17,BC,1305,123114,1719.2857142857142,1.45,21,11257
2020-05-17,Fraser,478,45415,622.8571428571429,2.94,21.9,4215
2020-05-17,Interior,228,17842,259.85714285714283,0.38,26.2,1571
2020-05-17,Northern,51,5386,70.28571428571429,1.63,43,473
2020-05-17,Unknown,1,26,1,0,29.7,7
2020-05-17,Vancouver Coastal,367,35907,487.7142857142857,0.91,19,3243
2020-05-17,Vancouver Island,180,18538,278.2857142857143,0.05,19,1748
2020-05-18,BC,1159,124273,1702.142857142857,1.42,19,11257
2020-05-18,Fraser,519,45934,642.2857142857143,2.82,20.1,4215
2020-05-18,Interior,132,17974,253.85714285714286,0.23,23.2,1571
2020-05-18,Northern,34,5420,68,1.47,19,473
2020-05-18,Unknown,0,0,NA,0,0,0
2020-05-18,Vancouver Coastal,330,36237,468.85714285714283,0.91,16.4,3243
2020-05-18,Vancouver Island,144,18682,268.85714285714283,0.05,19,1748
2020-05-19,BC,1362,125635,1648.4285714285713,1.4,19,11257
2020-05-19,Fraser,478,46412,608.4285714285714,2.79,19.8,4215
2020-05-19,Interior,170,18144,247.71428571428572,0.35,20.9,1571
2020-05-19,Northern,37,5457,66.71428571428571,1.71,25.9,473
2020-05-19,Unknown,0,0,NA,0,0,0
2020-05-19,Vancouver Coastal,489,36726,466,0.86,10.4,3243
2020-05-19,Vancouver Island,188,18870,259.2857142857143,0.06,19,1748
2020-05-20,BC,1783,127418,1605.5714285714287,1.3,19.1,11257
2020-05-20,Fraser,605,47017,584.7142857142857,2.54,24.3,4215
2020-05-20,Interior,285,18429,245.85714285714286,0.35,25.7,1571
2020-05-20,Northern,83,5540,66,1.3,19,473
2020-05-20,Unknown,6,32,1.7142857142857142,0,12.6,7
2020-05-20,Vancouver Coastal,496,37222,457.2857142857143,0.87,11.8,3243
2020-05-20,Vancouver Island,308,19178,250.57142857142858,0.11,19,1748
2020-05-21,BC,2017,129435,1582.2857142857142,1.44,19,11257
2020-05-21,Fraser,805,47822,592.1428571428571,2.68,21,4215
2020-05-21,Interior,257,18686,232.14285714285714,0.43,24.4,1571
2020-05-21,Northern,92,5632,65.42857142857143,1.75,19,473
2020-05-21,Unknown,0,0,NA,0,0,0
2020-05-21,Vancouver Coastal,550,37772,443.2857142857143,0.97,15.9,3243
2020-05-21,Vancouver Island,313,19491,248.28571428571428,0.17,19,1748
2020-05-22,BC,1717,131152,1592.857142857143,1.27,19.6,11257
2020-05-22,Fraser,612,48434,593.2857142857143,2.22,22.3,4215
2020-05-22,Interior,279,18965,241,0.47,32.1,1571
2020-05-22,Northern,89,5721,66,1.3,19,473
2020-05-22,Unknown,0,0,NA,0,0,0
2020-05-22,Vancouver Coastal,417,38189,443.2857142857143,1.1,16.7,3243
2020-05-22,Vancouver Island,320,19811,248.28571428571428,0.12,19,1748
2020-05-23,BC,1914,133066,1608.142857142857,1.25,21.7,11257
2020-05-23,Fraser,718,49152,602.1428571428571,2.16,23.9,4215
2020-05-23,Interior,220,19185,224.42857142857142,0.38,30,1571
2020-05-23,Northern,87,5808,67.57142857142857,1.48,19,473
2020-05-23,Unknown,0,0,NA,0,0,0
2020-05-23,Vancouver Coastal,594,38783,463.2857142857143,1.08,19,3243
2020-05-23,Vancouver Island,295,20106,249.71428571428572,0.11,19,1748
